entityName,year,value
Behördenpersonal,1950,2.0
Porzellanmalerin,1950,13.0
Philanthropin,1950,1.0
Nachlassverwalter,1950,1.0
Jugendseelsorger,1950,4.0
Theaterdirektorin,1950,14.0
Dachdecker,1950,18.0
Fayencemalerei,1950,5.0
Fechten,1950,2.0
Herausgeberin,1950,525.0
Bergmechaniker,1950,3.0
Porzellan,1950,6.0
Oberkirchenrat,1950,17.0
Kirchengeschichte,1950,50.0
Chorleiterin,1950,105.0
Industriemeister,1950,17.0
Französischlehrer,1950,35.0
Stadtpräsident,1950,1.0
Schornsteinfeger,1950,13.0
Bibliotheksleiter,1950,23.0
Alumne,1950,1.0
Karikaturist,1950,377.0
Freidenker,1950,1.0
Viola da Gamba,1950,5.0
Innenarchitekt,1950,96.0
Ausbilder,1950,42.0
Generalkonsul,1950,14.0
Politischer Beamter,1950,5.0
Bankangestellter,1950,109.0
Juristenausbildung,1950,4.0
Puppenmacher,1950,6.0
Dragoner,1950,1.0
Zauberkünstler,1950,31.0
Unteroffizier,1950,8.0
Evangelische Theologie,1950,260.0
Chemie,1950,781.0
Hochstaplerin,1950,2.0
Chinesische Oper,1950,1.0
Bergsteiger,1950,237.0
Gesangslehrer,1950,35.0
Polizeipräsident,1950,14.0
Destillateur,1950,1.0
Tanzlehrerin,1950,59.0
Hauswirtschafterin,1950,28.0
Laborant,1950,7.0
Anarchist,1950,8.0
Landarzt,1950,2.0
Intellektueller,1950,2.0
Theaterwissenschaftler,1950,571.0
Korbmacher,1950,1.0
Christliche Archäologie,1950,13.0
Judaist,1950,222.0
Praktischer Arzt,1950,2.0
Makler,1950,3.0
Bauunternehmer,1950,20.0
Reitlehrer,1950,10.0
Militärwissenschaftler,1950,91.0
Dreher,1950,7.0
Mechanik,1950,10.0
Domina,1950,5.0
Theaterkritiker,1950,114.0
Kardiologe,1950,320.0
Zeitzeuge,1950,2.0
Marinearzt,1950,1.0
Gardeoffizier,1950,1.0
Torwart,1950,25.0
Archivdirektor,1950,41.0
Börsenhändler,1950,18.0
Klavierlehrer,1950,63.0
Orthodoxer Theologe,1950,17.0
Philanthrop,1950,4.0
Franziskaner,1950,2.0
Hornist,1950,146.0
Klarinettist,1950,345.0
Regisseur,1950,8517.0
Mundartschriftsteller,1950,95.0
Luftfahrer,1950,1.0
Raumausstatter,1950,11.0
Pianistin,1950,844.0
Botanikerin,1950,164.0
Friedensrichter,1950,1.0
Gehörlosenlehrer,1950,1.0
Psychiater,1950,730.0
Komiker,1950,256.0
Theaterdichter,1950,1.0
Tierzüchter,1950,11.0
Religionslehrer,1950,149.0
Vermesser,1950,2.0
Vulkanologe,1950,13.0
Schach,1950,2.0
Wissenschaftshistoriker,1950,145.0
Physikerin,1950,1823.0
Musikkritiker,1950,175.0
Molla,1950,6.0
Außerordentlicher Professor,1950,51.0
Landpfarrer,1950,1.0
Hydrologe,1950,61.0
Orchestermusiker,1950,15.0
Metallbildner,1950,2.0
Brunnenbauer,1950,1.0
Baurat,1950,5.0
Wunderkind,1950,1.0
Musiklehrerin,1950,446.0
Fachhochschullehrer,1950,111.0
Epidemiologe,1950,35.0
Papierindustrie,1950,1.0
Operndirektor,1950,21.0
Pfarrerin,1950,582.0
Präparator,1950,10.0
Theaterregisseur,1950,503.0
Kriminalbeamter,1950,68.0
Naturwissenschaften,1950,54.0
Mineraliensammler,1950,5.0
Kostümbildner,1950,107.0
Cembalistin,1950,56.0
Kulturwissenschaftler,1950,1022.0
Spionin,1950,4.0
Jugendbuchautor,1950,436.0
Landschaftsmalerei,1950,2.0
Lepidopterologe,1950,19.0
Heilpflanzen,1950,2.0
Landwirtschaft,1950,33.0
Geistheiler,1950,12.0
Freimaurerin,1950,2.0
Bryologe,1950,3.0
Verwaltungsrat,1950,6.0
Märchenerzählerin,1950,18.0
Ichthyologe,1950,4.0
Oberbaurat,1950,1.0
Numismatikerin,1950,28.0
Weibliche Angeklagte,1950,1.0
Führungskraft,1950,904.0
Bekleidungsingenieur,1950,6.0
Kartografin,1950,17.0
Schwarze,1950,2.0
Dekanin,1950,6.0
Chinesische Medizin,1950,16.0
Feuerwehrmann,1950,113.0
Gürtler und Metalldrücker,1950,1.0
Japanologe,1950,300.0
Direktorin,1950,42.0
Pastoraltheologe,1950,6.0
Produzent,1950,499.0
Lehrbeauftragter,1950,564.0
Pneumologe,1950,56.0
Brenner,1950,3.0
Metallurgie,1950,53.0
Evangelistin,1950,2.0
Kleinbauer,1950,1.0
Maschinist,1950,7.0
Gemeinderatsmitglied,1950,18.0
Schattenrisskünstler,1950,1.0
Aufsichtsrat,1950,4.0
Philosophielehrer,1950,11.0
Glaziologe,1950,34.0
Agrarökonom,1950,40.0
Rechtslehrer,1950,1.0
Festung,1950,1.0
Klavier,1950,191.0
Agrarwissenschaft,1950,120.0
Statistin,1950,1.0
Straßenbauer,1950,2.0
Antiquariat,1950,1.0
Metallarbeiter,1950,4.0
Freimaurerei,1950,1.0
Schriftstellerverband,1950,3.0
Betriebsleiter,1950,11.0
Mineralogie,1950,28.0
Mundartschriftstellerin,1950,44.0
Volkssänger,1950,3.0
Gerichtsvollzieher,1950,2.0
Marktforscher,1950,29.0
Köchin,1950,138.0
Technischer Zeichner,1950,32.0
Romanistin,1950,1253.0
Chansonnier,1950,36.0
Sozialreformerin,1950,2.0
Lektorin,1950,602.0
Illuminaten,1950,1.0
Geografie,1950,389.0
Dolmetscherin,1950,226.0
Holzschnitzerin,1950,1.0
Juristisches Studium,1950,45.0
Staatspräsident,1950,42.0
Geigerin,1950,426.0
Rechtsreferendar,1950,68.0
Designer,1950,1458.0
Revierförster,1950,4.0
Altistin,1950,76.0
Kartografie,1950,17.0
Tierschützer,1950,15.0
Referendar,1950,24.0
Autodidakt,1950,7.0
Linguistik,1950,270.0
Romanschriftstellerin,1950,130.0
Bildungspolitiker,1950,1.0
Jockey,1950,6.0
Religionspädagoge,1950,194.0
Ägyptologe,1950,184.0
Groß- und Außenhandelskaufmann,1950,59.0
Cafetier,1950,1.0
Schiffsarzt,1950,3.0
Internist,1950,967.0
Aufklärung,1950,2.0
Wahrsager,1950,2.0
Konteradmiral,1950,1.0
Selbstverlegerin,1950,1.0
Mandolinenspieler,1950,24.0
Sprache,1950,18.0
Marinesoldat,1950,9.0
Hydrologie,1950,21.0
Aktivistin,1950,84.0
Boxer,1950,53.0
Bautechniker,1950,27.0
Bürgerrechtler,1950,30.0
Volkskunde,1950,167.0
Heimatkunde,1950,10.0
Geschichtslehrer,1950,127.0
Bankdirektor,1950,23.0
Staatswissenschaft,1950,21.0
Altorientalist,1950,67.0
Geowissenschaftler,1950,447.0
Pionier,1950,1.0
Modelltischler,1950,1.0
Mykologe,1950,47.0
Meereskundler,1950,77.0
Modistin,1950,8.0
Abschlussprüfer,1950,5.0
Lektor,1950,485.0
Homöopath,1950,49.0
Ministerialrat,1950,40.0
Beigeordneter,1950,21.0
Bariton,1950,341.0
Oberregierungsrat,1950,8.0
Sportlehrer,1950,265.0
Versicherungskaufmann,1950,76.0
Oberstudienrat,1950,71.0
Sozialist,1950,2.0
Kinderbuchautorin,1950,2255.0
Gitarrenbauer,1950,18.0
Orthopäde,1950,531.0
Kinderbuchautor,1950,1258.0
Stadtdirektor,1950,6.0
Architekturhistoriker,1950,248.0
Pantomime,1950,12.0
Methodist,1950,2.0
Neurologe,1950,595.0
Reiseschriftstellerin,1950,35.0
Journalistin,1950,7774.0
Publizistin,1950,560.0
Zeitungsredakteur,1950,68.0
Kinderarzt,1950,322.0
Kurienkardinal,1950,1.0
Gesangslehrerin,1950,73.0
Erzählerin,1950,441.0
Schulleiterin,1950,70.0
Bassbariton,1950,77.0
Althistoriker,1950,260.0
Weibliche Forschungsreisende,1950,1.0
Erwachsenenbildner,1950,88.0
Dialektologe,1950,23.0
Kardinalstaatssekretär,1950,1.0
Galerist,1950,223.0
Jugendbuchautorin,1950,763.0
Redakteurin,1950,1687.0
Sozialpädagoge,1950,695.0
Lithografin,1950,11.0
Heimatschriftsteller,1950,2.0
Botanik,1950,44.0
Bergbauer,1950,2.0
Generaloberin,1950,2.0
Immobilienmakler,1950,32.0
Prokurist,1950,60.0
Ministerialdirektor,1950,11.0
Kultusminister,1950,4.0
Architektur,1950,417.0
Sozialwissenschaftler,1950,1368.0
Sachbuchautorin,1950,538.0
Schiffbau,1950,8.0
Alttestamentler,1950,103.0
Revolutionärin,1950,1.0
Generalstabsoffizier,1950,3.0
Forstarbeiter,1950,5.0
Archäologin,1950,1561.0
Aquarellmalerin,1950,3.0
Kriegsteilnehmer,1950,1.0
Neutestamentler,1950,121.0
Kunsterzieherin,1950,239.0
Korrepetitor,1950,19.0
Barrister,1950,18.0
Textilindustrie,1950,1.0
Hausgehilfin,1950,1.0
Maler und Lackierer,1950,29.0
Importeur,1950,1.0
Semitist,1950,26.0
Bassetthorn,1950,1.0
Untersuchungsrichter,1950,1.0
Veteran,1950,12.0
Schiffsingenieur,1950,1.0
Bundesrichter,1950,99.0
Börsenmakler,1950,9.0
Artistin,1950,6.0
Erweckungsbewegung,1950,1.0
Musikinstrumentenbauerin,1950,4.0
Buchwissenschaftler,1950,82.0
Juristin,1950,7567.0
Pharmazie,1950,224.0
Afrikanist,1950,77.0
Chirurgie,1950,32.0
Volksschullehrer,1950,23.0
Sozialarbeiterin,1950,475.0
Folklorist,1950,33.0
Biologin,1950,9808.0
Florist,1950,24.0
Ojibwa,1950,1.0
Skandinavist,1950,57.0
Wasserbau,1950,10.0
Vermessungstechniker,1950,25.0
Turkologe,1950,65.0
Pathologie,1950,17.0
Rentner,1950,7.0
Indogermanist,1950,15.0
Geologie,1950,113.0
Gräzistin,1950,45.0
Speditionskaufmann,1950,30.0
Ethik,1950,47.0
Dendrologie,1950,3.0
Bibliothekswissenschaftler,1950,90.0
Weinküfer,1950,1.0
Patientin,1950,1.0
Weichtierkunde,1950,4.0
Scherenschnitt,1950,6.0
Kryptogamen,1950,1.0
Straßenverkäufer,1950,1.0
Rechtsphilosophie,1950,23.0
Statistik,1950,60.0
Nervenheilkunde,1950,3.0
Versicherung,1950,1.0
Bodenkunde,1950,23.0
Einwanderin,1950,3.0
Entdeckerin,1950,1.0
Bass,1950,16.0
Organistin,1950,128.0
Textilarbeiterin,1950,1.0
Gymnasium,1950,1.0
Berufsschullehrer,1950,119.0
Physiotherapeut,1950,222.0
Sagenforscher,1950,1.0
Fidler,1950,5.0
Holzschnitt,1950,3.0
Musikverlegerin,1950,6.0
Schifferin,1950,1.0
Therapeut,1950,147.0
Schlosserin,1950,1.0
Zoologie,1950,73.0
Musikbibliothekar,1950,13.0
Hauptschullehrer,1950,68.0
Bergsteigerin,1950,29.0
Genealogie,1950,5.0
Segelmacher,1950,1.0
Judaika,1950,1.0
Griechisch,1950,30.0
Textilien,1950,3.0
Opernregisseur,1950,77.0
Tutor,1950,2.0
Iranist,1950,33.0
Schiffsoffizier,1950,1.0
Wissenschaftliche Hilfskraft,1950,13.0
Detektiv,1950,14.0
Theaterintendantin,1950,46.0
Landwirtin,1950,61.0
Geografielehrer,1950,23.0
Erfinderin,1950,1.0
Dampflokomotive,1950,2.0
Buchhandel,1950,1.0
Broker,1950,10.0
Kunstkritikerin,1950,274.0
Politischer Flüchtling,1950,1.0
Logik,1950,15.0
Diktator,1950,1.0
Alt,1950,1.0
Läufer,1950,16.0
Architekturtheorie,1950,10.0
Mundharmonikaspieler,1950,23.0
Oberstudiendirektor,1950,9.0
Bildung,1950,7.0
Zeitzeugin,1950,8.0
Pionierin,1950,1.0
Heimatschriftstellerin,1950,1.0
Leitender Angestellter,1950,10.0
Zivilrichter,1950,1.0
Chinesisch,1950,13.0
Bauführer,1950,15.0
Sekretärin,1950,153.0
Katholischer Religionslehrer,1950,5.0
Friseurin,1950,55.0
Pflanzenzüchter,1950,5.0
Versicherungsfachmann,1950,15.0
Werkzeugmacher,1950,53.0
Fotografin,1950,5885.0
Kaufmannsgehilfe,1950,1.0
Agrarpolitiker,1950,2.0
Reisebuchautor,1950,116.0
Gedächtniskünstler,1950,3.0
Feinwerkmechaniker,1950,3.0
Rechtsgeschichte,1950,4.0
Staatsrecht,1950,15.0
Sozialpädagogin,1950,958.0
Kochen,1950,6.0
Arbeiterführer,1950,2.0
Sportpädagoge,1950,52.0
Experte,1950,4.0
Geochemiker,1950,54.0
Urologe,1950,305.0
Linguistin,1950,2609.0
Forstwissenschaft,1950,56.0
Klavierlehrerin,1950,62.0
Wasserbauer,1950,4.0
Naturschützer,1950,75.0
Tibetologe,1950,67.0
Mykologin,1950,8.0
Wasserbauwerker,1950,1.0
Flugzeugbau,1950,1.0
Hauswirtschaftslehrerin,1950,10.0
Protestantismus,1950,2.0
Universitätsmusikdirektor,1950,2.0
Sektionsleiter,1950,4.0
Forstwirtschaft,1950,26.0
Antiquitätenhändlerin,1950,4.0
Museologe,1950,191.0
Physiklehrer,1950,41.0
Informationsgrafik,1950,1.0
Berufsmusiker,1950,9.0
Verwaltungswissenschaftler,1950,248.0
Kunstwissenschaft,1950,133.0
Sumo,1950,1.0
Marine,1950,1.0
Kulturphilosoph,1950,14.0
Volkswirtschaft,1950,157.0
Kindergärtnerin,1950,16.0
Modeschöpfer,1950,128.0
Mediävist,1950,278.0
Tiermedizin,1950,97.0
Mormone,1950,3.0
Stahlarbeiter,1950,2.0
Chefarzt,1950,110.0
Orthopädie,1950,15.0
Blechbläser,1950,1.0
Gitarrenlehrer,1950,37.0
Polier,1950,4.0
Bühnenbild,1950,5.0
Ichthyologie,1950,4.0
Versicherungsmakler,1950,22.0
Solist,1950,7.0
Geophysiker,1950,303.0
Latein,1950,74.0
Ballettmeisterin,1950,8.0
Biologielehrer,1950,26.0
Bodenkundler,1950,26.0
Militärgeschichtsschreibung,1950,1.0
Landarbeiter,1950,1.0
Geräteturner,1950,5.0
Bauarbeiter,1950,7.0
Polonist,1950,65.0
Konzertdirektion,1950,15.0
Parfümeur,1950,2.0
Bergführer,1950,39.0
Gymnastiklehrer,1950,3.0
Offizierin,1950,4.0
Metaphysik,1950,5.0
Museumspersonal,1950,6.0
Strafrichter,1950,2.0
Menschenrechtler,1950,78.0
Studienrat,1950,156.0
Fremdenlegionär,1950,1.0
Agrarwissenschaftlerin,1950,528.0
Heimleiter,1950,11.0
Kritikerin,1950,54.0
Anatomie,1950,13.0
Mikroskopie,1950,3.0
Paläontologin,1950,23.0
Magnetiseur,1950,1.0
Mezzosopran,1950,26.0
Volkskundlerin,1950,185.0
Musikjournalistin,1950,57.0
Realschullehrer,1950,73.0
Zitherspieler,1950,11.0
Chefredakteur,1950,287.0
Sozialdemokrat,1950,10.0
Esperantist,1950,117.0
Gewerkschaftsmitglied,1950,135.0
Bakteriologe,1950,3.0
Eisenbahner,1950,20.0
Nobelpreisträger,1950,26.0
Histologe,1950,1.0
Hals-Nasen-Ohren-Arzt,1950,106.0
Deutschlehrer,1950,102.0
Weltkrieg,1950,3.0
Handelsrichter,1950,4.0
Denkmalpfleger,1950,187.0
Speläologe,1950,47.0
Kriegsberichterstatter,1950,14.0
Elektriker,1950,69.0
Zionist,1950,3.0
Standesbeamter,1950,8.0
Oberstabsarzt,1950,6.0
Volkssängerin,1950,1.0
Agrikulturchemiker,1950,1.0
Versicherungsvertreter,1950,11.0
Amerikanist,1950,176.0
Elektroingenieur,1950,2001.0
Violoncellistin,1950,141.0
Neuphilologe,1950,2.0
Evangelist,1950,19.0
Lebensmittelchemiker,1950,196.0
Chemielehrer,1950,25.0
Volksmusiker,1950,33.0
Philatelist,1950,26.0
Sonderpädagoge,1950,179.0
Herpetologe,1950,15.0
Musikjournalist,1950,281.0
Militärattaché,1950,3.0
Pflanzen,1950,2.0
Oberstaatsanwalt,1950,22.0
Astronomie,1950,46.0
Dirigentin,1950,137.0
Musikschriftstellerin,1950,1.0
Parapsychologe,1950,9.0
Cartoonist,1950,454.0
Keltologe,1950,8.0
Bibliothekarin,1950,1229.0
Hotelière,1950,11.0
Vorstandsmitglied,1950,35.0
Generalmusikdirektor,1950,15.0
Maschinenbau,1950,840.0
Verkäuferin,1950,34.0
Koleopterologe,1950,4.0
Versicherungsmathematiker,1950,13.0
Pflanzenphysiologe,1950,9.0
Germanistik,1950,2988.0
Investor,1950,34.0
Repetitor,1950,10.0
Verwaltungsratsmitglied,1950,2.0
Sortimentsbuchhändler,1950,1.0
Gitarristin,1950,144.0
Rezensent,1950,38.0
Schülerin,1950,168.0
Attaché,1950,4.0
Evangelischer Religionspädagoge,1950,2.0
Ethnologin,1950,859.0
Dompteur,1950,2.0
Arbeiterin,1950,6.0
Steinbildhauer,1950,34.0
Mikrobiologe,1950,289.0
Zahntechniker,1950,88.0
Grundschullehrer,1950,128.0
Politischer Gefangener,1950,15.0
Imkerei,1950,2.0
Chorsängerin,1950,7.0
First Lady,1950,3.0
Pädagogik,1950,972.0
Neuropathologe,1950,10.0
Astrophysiker,1950,252.0
Künstler der internationalen Fotografie,1950,5.0
Chemieingenieur,1950,512.0
Mormonin,1950,1.0
Polarforschung,1950,1.0
Volksschullehrerin,1950,42.0
Hochschullehrerin,1950,6290.0
Sachverständiger,1950,138.0
Märchenforscher,1950,1.0
Kriminologe,1950,184.0
Patentanwalt,1950,36.0
Eisenbahn,1950,24.0
Schauspiellehrer,1950,16.0
Sekundarlehrer,1950,18.0
Sprachlehrerin,1950,99.0
Meeresbiologe,1950,61.0
Algologe,1950,3.0
Veranstalter,1950,17.0
Psychologin,1950,5139.0
Lokomotivführer,1950,29.0
Literaturkritikerin,1950,255.0
Verkehrsingenieur,1950,56.0
Wirtschaftswissenschaften,1950,644.0
Ingenieurwissenschaften,1950,74.0
Kulturkritiker,1950,29.0
Heimatkundlerin,1950,137.0
Privatlehrerin,1950,1.0
Albanologe,1950,84.0
Orgellehrer,1950,2.0
Eisenbahnarbeiter,1950,2.0
Schlagzeuger,1950,725.0
Heldentenor,1950,1.0
Abenteurerin,1950,1.0
Bildungswesen,1950,4.0
Garderobier,1950,3.0
Kommunaler Wahlbeamter,1950,1.0
Reporter,1950,311.0
Allgemeinarzt,1950,234.0
Kunstgeschichte,1950,503.0
Phytopathologe,1950,5.0
Pflanzenbau,1950,4.0
Neurochirurg,1950,159.0
Flugzeugführer,1950,84.0
Antisemitismus,1950,4.0
Luftfahrt,1950,10.0
Finanzleiter,1950,5.0
Ornithologie,1950,5.0
Privatrecht,1950,12.0
Wissenschaftlerin,1950,234.0
Logopäde,1950,38.0
Kommunikationswissenschaftler,1950,988.0
Facharzt,1950,300.0
Unterhaltungskünstler,1950,10.0
Instrumentallehrer,1950,36.0
Esperantistin,1950,25.0
Svāmī,1950,3.0
Kolonialismus,1950,2.0
Bauforscher,1950,38.0
Modell,1950,7.0
Finnougrist,1950,5.0
Fossil,1950,1.0
Kinderärztin,1950,211.0
Frauenbewegung,1950,1.0
Orientalistin,1950,133.0
Kabarettist,1950,474.0
Mongolistik,1950,4.0
Entertainer,1950,63.0
Verfahrenstechniker,1950,73.0
Wirtschaftsjournalist,1950,150.0
Insekten,1950,1.0
Theatertechniker,1950,10.0
Paläontologie,1950,37.0
Interpret,1950,35.0
Monteur,1950,12.0
Industriedesigner,1950,76.0
Anästhesist,1950,460.0
Bauzeichner,1950,33.0
Psychotherapeut,1950,966.0
Bratschistin,1950,74.0
Medizinmann,1950,1.0
Seismologe,1950,19.0
Funktionärin,1950,10.0
Arabisch,1950,11.0
Polnischlehrer,1950,1.0
Kirchenmusik,1950,32.0
Vorstandsvorsitzender,1950,79.0
Honorarkonsul,1950,9.0
Vor- und Frühgeschichte,1950,75.0
Arbëresh,1950,2.0
Pharmakologie,1950,34.0
Master of arts,1950,30.0
Filmschaffender,1950,635.0
Limnologe,1950,8.0
Korrespondentin,1950,66.0
Essayistin,1950,100.0
Handschriftenbibliothekar,1950,5.0
Anthroposoph,1950,16.0
Öffentliches Recht,1950,60.0
Heimatpfleger,1950,46.0
Heilkunde,1950,1.0
Klimatologe,1950,41.0
Tropenarzt,1950,7.0
Zentralasienwissenschaftler,1950,1.0
Kinderpflegerin,1950,24.0
Karikaturistin,1950,37.0
Doktorand,1950,80.0
Manuskript,1950,2.0
Glasapparatebauer,1950,4.0
Strafverteidiger,1950,27.0
Installateur,1950,11.0
Immunologe,1950,26.0
Bahai,1950,1.0
Karosseriebauer,1950,4.0
Konzertsänger,1950,2.0
Sexualwissenschaftler,1950,9.0
Lebensmittelkaufmann,1950,1.0
Musikethnologe,1950,74.0
Mode,1950,19.0
Tierpfleger,1950,17.0
Fluggerätmechaniker,1950,13.0
Feminismus,1950,18.0
Drucktechniker,1950,11.0
Generaldirektorin,1950,2.0
Chinaforschung,1950,4.0
Anglistin,1950,1942.0
Lusitanist,1950,20.0
Musiktheorie,1950,35.0
Sozialgeschichte,1950,58.0
Bildungspolitik,1950,4.0
Flechten,1950,1.0
Folkloristin,1950,26.0
Psychoanalytikerin,1950,135.0
Französischlehrerin,1950,25.0
Eiskunstläufer,1950,4.0
Ehrenamtliche Tätigkeit,1950,7.0
Bauführerin,1950,2.0
Uhrmacherin,1950,5.0
Hüttentechnik,1950,1.0
Weibliches Gewerkschaftsmitglied,1950,31.0
Dokumentar,1950,51.0
Tanz,1950,11.0
Buntpapier,1950,2.0
Kleinunternehmer,1950,1.0
Ausbildungsmeister,1950,4.0
Fachkraft für Lagerlogistik,1950,1.0
Klimatologie,1950,35.0
Bühnenmaler und Bühnenplastiker,1950,1.0
Sozialpolitik,1950,29.0
Bankkauffrau,1950,246.0
Blindenpädagogik,1950,2.0
Keltologin,1950,5.0
Zahnmedizin,1950,222.0
Violine,1950,39.0
Ethnologie,1950,287.0
Parteivorstand,1950,1.0
Kulturförderung,1950,1.0
Papiertechnologe,1950,1.0
Auslandskorrespondentin,1950,28.0
Ägyptologin,1950,139.0
Religionslehrerin,1950,96.0
Kolumnist,1950,289.0
Pilze,1950,2.0
Köhler,1950,1.0
Métis,1950,1.0
Philosophiegeschichte,1950,5.0
Kompositionslehrer,1950,2.0
Kriminalschriftstellerin,1950,154.0
Politische Geografie,1950,2.0
Tierschützerin,1950,6.0
Strafrecht,1950,32.0
Hausarzt,1950,13.0
Elektromechaniker,1950,25.0
Liedermacher,1950,282.0
Modeschöpferin,1950,166.0
Wanderführer,1950,11.0
Kaukasist,1950,2.0
Edo,1950,1.0
Pfadfinder,1950,7.0
Physiognomik,1950,1.0
Aborigines,1950,1.0
Niederdeutsch,1950,1.0
Stimmbildung,1950,1.0
Bürgerrechtlerin,1950,12.0
Märchenerzähler,1950,11.0
Songwriter,1950,515.0
Antialkoholismus,1950,1.0
Holzwirtschaft,1950,3.0
Mission,1950,1.0
Mineralogin,1950,56.0
Kinderliteratur,1950,20.0
Kultursoziologe,1950,19.0
Schauspiellehrerin,1950,10.0
Lexikografin,1950,4.0
Italianist,1950,60.0
Reserveoffizier,1950,16.0
Luftfahrtmedizin,1950,1.0
Steiger,1950,3.0
Geomorphologie,1950,6.0
Justizvollzugsbeamter,1950,9.0
Tiere,1950,2.0
Tierphysiologie,1950,5.0
Dombaumeister,1950,2.0
Museumswärter,1950,1.0
Müllerin,1950,1.0
Bauwesen,1950,14.0
Theologiestudium,1950,3.0
Bogenmacher,1950,1.0
Gesang,1950,37.0
Studentin,1950,159.0
Betreuer,1950,1.0
Phonetik,1950,15.0
Kraftsportler,1950,4.0
Regisseurin,1950,2910.0
Ökologe,1950,343.0
Textiltechnik,1950,11.0
Bahaismus,1950,1.0
Garderobiere,1950,22.0
Gastroenterologe,1950,91.0
Buchbinderin,1950,49.0
Erzählforschung,1950,4.0
Ranger,1950,5.0
Reiterin,1950,26.0
Milliardär,1950,2.0
Neuere Sprachen,1950,2.0
Bandleader,1950,54.0
Wirtschaftshistoriker,1950,26.0
Winzerin,1950,13.0
Pharmazeut,1950,25.0
Hüttenkunde,1950,1.0
Musikkritikerin,1950,19.0
Toxikologie,1950,29.0
Sozialphilosophie,1950,8.0
Trompete,1950,35.0
Reiseverkehrskaufmann,1950,26.0
Geschichtslehrerin,1950,20.0
Novize,1950,1.0
Wissenschaftsjournalist,1950,161.0
Chansonnière,1950,22.0
Lithografie,1950,2.0
Guerilla,1950,1.0
Esperanto,1950,1.0
Auswanderin,1950,2.0
Werbefachmann,1950,76.0
Berufssoldat,1950,27.0
Silberschmiedin,1950,28.0
Tuba,1950,2.0
Altenpflegerin,1950,74.0
Barmixer,1950,13.0
Honorarprofessor,1950,42.0
Baustoffhandel,1950,2.0
Tubaspieler,1950,40.0
Eisenhüttenkunde,1950,5.0
Psychologie,1950,1198.0
Entomologie,1950,8.0
Erdölgeologie,1950,2.0
Antiquarin,1950,18.0
Reprograf,1950,2.0
Pazifistin,1950,3.0
Rancher,1950,1.0
Schwimmer,1950,16.0
Deutschlehrerin,1950,80.0
Homöopathin,1950,52.0
Kricketspieler,1950,9.0
Kabbala,1950,1.0
Eisenbahntechnik,1950,1.0
Hilfsarbeiter,1950,3.0
Sozialdemokratin,1950,5.0
Parteivorsitzender,1950,8.0
Navajo,1950,2.0
Handelswissenschaft,1950,15.0
Auslandskorrespondent,1950,47.0
Etymologie,1950,1.0
Pharmazeutische Chemie,1950,34.0
Mittelständischer Unternehmer,1950,1.0
Nobelpreisträgerin,1950,4.0
Keltische Sprachen,1950,1.0
Statist,1950,4.0
Opfer,1950,1.0
Hygiene,1950,5.0
Speaker,1950,6.0
Arrangeurin,1950,50.0
Volkswirtschaftslehre,1950,461.0
Flieger,1950,6.0
Rechenmaschine,1950,1.0
Ornament,1950,1.0
Sportlehrerin,1950,97.0
Ayatollah,1950,2.0
Glas- und Porzellanmaler,1950,1.0
Papyrologe,1950,22.0
Requisiteur,1950,58.0
Gartenarchitektin,1950,16.0
Keramikerin,1950,670.0
Patentingenieur,1950,6.0
Erwachsenenbildnerin,1950,99.0
Buddhologie,1950,8.0
Brückenbau,1950,3.0
Buchhalterin,1950,50.0
Ökotrophologe,1950,110.0
Alchemie,1950,1.0
Seelsorgerin,1950,41.0
Bühnenkünstler,1950,5.0
Krankenhausseelsorger,1950,24.0
Entwicklungshelferin,1950,17.0
Volksmusik,1950,2.0
Männliche Prostituierte,1950,1.0
Hagiografin,1950,1.0
Religiöse Führerin,1950,2.0
Moose,1950,1.0
Weinbau,1950,2.0
Literarischer Agent,1950,13.0
Reiseleiter,1950,112.0
Russist,1950,7.0
Venerologe,1950,8.0
Rundfunksprecher,1950,3.0
Unbewegliche Sache,1950,1.0
Homöopathie,1950,6.0
Fototechnik,1950,1.0
Psychiaterin,1950,196.0
Waldbesitzer,1950,1.0
Millionär,1950,1.0
Saxofonist,1950,507.0
Cytologe,1950,62.0
Gärtnerin,1950,68.0
Abenteuer,1950,2.0
Exlibris,1950,2.0
Diplomatischer Dienst,1950,1.0
Weichtiere,1950,2.0
Mesnerin,1950,6.0
Verwaltung,1950,25.0
Anglistikstudium,1950,13.0
Hellseherin,1950,8.0
Philosophiestudium,1950,20.0
Schulpädagoge,1950,8.0
Einzelhandel,1950,1.0
Erdölgewinnung,1950,1.0
Städtebau,1950,26.0
Papieringenieur,1950,7.0
Hellseher,1950,5.0
Musikschullehrer,1950,26.0
Christdemokrat,1950,6.0
Designerin,1950,1044.0
Handel,1950,5.0
Skiläufer,1950,18.0
Textiltechniker,1950,1.0
Anthropogeografie,1950,40.0
Agrarbiologe,1950,26.0
Pflanzenphysiologie,1950,13.0
Fremdsprachenlehrer,1950,3.0
Koreaforschung,1950,1.0
Aufsichtsratsmitglied,1950,4.0
Radsportler,1950,55.0
Stratege,1950,1.0
Beratender Ingenieur,1950,9.0
Curator,1950,3.0
Zeichnen,1950,3.0
Bildnis,1950,2.0
Kulturpolitiker,1950,1.0
Arbeitswissenschaft,1950,9.0
Geburtshilfe,1950,8.0
Russischlehrer,1950,2.0
